STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,25/07/2014,62,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,26/07/2014,63,"H,,S",77,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,27/07/2014,64,"H,,S",81,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,28/07/2014,65,"H,,S",80,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,29/07/2014,62,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,30/07/2014,66,"H,,S",80,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,31/07/2014,65,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,01/08/2014,68,"H,,S",80,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,02/08/2014,66,"H,,S",81,",,S",57,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,03/08/2014,65,"H,,S",78,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,04/08/2014,66,"H,,S",79,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,05/08/2014,64,"H,,S",77,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,06/08/2014,63,"H,,S",78,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,07/08/2014,63,"H,,S",76,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,08/08/2014,62,"H,,S",74,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,09/08/2014,60,"H,,S",78,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,11/08/2014,63,"H,,S",79,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,12/08/2014,62,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,13/08/2014,62,"H,,S",76,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,14/08/2014,62,"H,,S",76,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,15/08/2014,63,"H,,S",76,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,16/08/2014,62,"H,,S",77,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,17/08/2014,67,"H,,S",80,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,18/08/2014,62,"H,,S",81,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,19/08/2014,61,"H,,S",74,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,20/08/2014,62,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,21/08/2014,63,"H,,S",77,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,22/08/2014,63,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,23/08/2014,64,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,24/08/2014,59,"H,,S",79,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,25/08/2014,63,"H,,S",78,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,26/08/2014,65,"H,,S",78,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,27/08/2014,66,"H,,S",78,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,28/08/2014,67,"H,,S",80,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,29/08/2014,67,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,30/08/2014,67,"H,,S",80,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,31/08/2014,62,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,01/09/2014,64,"H,,S",80,",,S",57,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,02/09/2014,64,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,03/09/2014,61,"H,,S",80,",,S",58,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,04/09/2014,62,"H,,S",72,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,05/09/2014,62,"H,,S",76,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,06/09/2014,63,"H,,S",79,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,07/09/2014,60,"H,,S",78,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,08/09/2014,60,"H,,S",70,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,09/09/2014,62,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,10/09/2014,63,"H,,S",75,",,S",58,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,11/09/2014,63,"H,,S",78,",,S",57,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,12/09/2014,61,"H,,S",78,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,13/09/2014,60,"H,,S",73,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,14/09/2014,62,"H,,S",73,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,15/09/2014,61,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,16/09/2014,61,"H,,S",74,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,17/09/2014,64,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,18/09/2014,66,"H,,S",78,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,19/09/2014,67,"H,,S",81,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,20/09/2014,63,"H,,S",82,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,21/09/2014,65,"H,,S",79,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,22/09/2014,64,"H,,S",79,",,S",59,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,23/09/2014,65,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,24/09/2014,62,"H,,S",76,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,25/09/2014,63,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,26/09/2014,65,"H,,S",79,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,27/09/2014,66,"H,,S",78,",,S",57,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,28/09/2014,65,"H,,S",79,",,S",59,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,29/09/2014,63,"H,,S",76,",,S",58,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,30/09/2014,63,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,01/10/2014,65,"H,,S",78,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,02/10/2014,66,"H,,S",79,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,03/10/2014,63,"H,,S",80,",,S",58,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,04/10/2014,62,"H,,S",73,",,S",57,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,05/10/2014,62,"H,,S",76,",,S",57,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,06/10/2014,62,"H,,S",77,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,07/10/2014,62,"H,,S",74,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,08/10/2014,58,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,09/10/2014,64,"H,,S",78,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,10/10/2014,58,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,11/10/2014,61,"H,,S",74,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,12/10/2014,62,"H,,S",76,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,13/10/2014,65,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,14/10/2014,61,"H,,S",78,",,S",52,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,15/10/2014,56,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,16/10/2014,59,"H,,S",73,",,S",48,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,17/10/2014,62,"H,,S",76,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,18/10/2014,60,"H,,S",67,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,19/10/2014,60,"H,,S",75,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,20/10/2014,59,"H,,S",67,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,21/10/2014,60,"H,,S",69,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,22/10/2014,61,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,23/10/2014,63,"H,,S",73,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,24/10/2014,60,"H,,S",71,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,25/10/2014,59,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,26/10/2014,58,"H,,S",73,",,S",52,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,27/10/2014,61,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,28/10/2014,64,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,29/10/2014,63,"H,,S",81,",,S",50,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,30/10/2014,60,"H,,S",78,",,S",48,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,31/10/2014,58,"H,,S",72,",,S",48,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,01/11/2014,56,"H,,S",69,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,02/11/2014,53,"H,,S",64,",,S",46,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,03/11/2014,60,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,04/11/2014,62,"H,,S",78,",,S",50,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,05/11/2014,60,"H,,S",80,",,S",51,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,06/11/2014,66,"H,,S",80,",,S",50,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,07/11/2014,64,"H,,S",80,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,08/11/2014,65,"H,,S",78,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,10/11/2014,59,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,11/11/2014,63,"H,,S",74,",,S",49,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,12/11/2014,62,"H,,S",75,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,13/11/2014,61,"H,,S",75,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,14/11/2014,61,"H,,S",73,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,15/11/2014,62,"H,,S",73,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,16/11/2014,64,"H,,S",75,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,17/11/2014,62,"H,,S",77,",,S",52,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,18/11/2014,62,"H,,S",77,",,S",52,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,19/11/2014,61,"H,,S",74,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,20/11/2014,59,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,21/11/2014,58,"H,,S",70,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,22/11/2014,62,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,23/11/2014,63,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,24/11/2014,65,"H,,S",82,",,S",52,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,25/11/2014,64,"H,,S",76,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,26/11/2014,57,"H,,S",78,",,S",46,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,27/11/2014,54,"H,,S",72,",,S",43,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,28/11/2014,53,"H,,S",68,",,S",41,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,29/11/2014,58,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,30/11/2014,60,"H,,S",74,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,01/12/2014,62,"H,,S",75,",,S",48,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,02/12/2014,58,"H,,S",76,",,S",48,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,03/12/2014,57,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,04/12/2014,58,"H,,S",73,",,S",46,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,05/12/2014,61,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,06/12/2014,59,"H,,S",76,",,S",48,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,08/12/2014,55,"H,,S",74,",,S",46,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,09/12/2014,55,"H,,S",69,",,S",46,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,10/12/2014,53,"H,,S",68,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,11/12/2014,57,"H,,S",68,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,12/12/2014,56,"H,,S",65,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,13/12/2014,56,"H,,S",66,",,S",50,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,15/12/2014,61,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,16/12/2014,60,"H,,S",74,",,S",51,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,17/12/2014,60,"H,,S",72,",,S",49,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,18/12/2014,62,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,19/12/2014,64,"H,,S",78,",,S",50,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,20/12/2014,62,"H,,S",80,",,S",50,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,22/12/2014,64,"H,,S",75,",,S",51,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,23/12/2014,59,"H,,S",69,",,S",51,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,24/12/2014,55,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,26/12/2014,57,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,27/12/2014,60,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,29/12/2014,61,"H,,S",76,",,S",50,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,31/12/2014,59,"H,,S",79,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,02/01/2015,57,"H,,S",72,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,05/01/2015,48,"H,,S",68,",,S",44,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,06/01/2015,47,"H,,S",56,",,S",43,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,08/01/2015,52,"H,,S",69,",,S",46,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,09/01/2015,53,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,10/01/2015,53,"H,,S",68,",,S",45,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,11/01/2015,54,"H,,S",70,",,S",46,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,12/01/2015,57,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,13/01/2015,58,"H,,S",74,",,S",46,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,14/01/2015,61,"H,,S",74,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,15/01/2015,60,"H,,S",75,",,S",49,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,16/01/2015,61,"H,,S",74,",,S",48,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,17/01/2015,58,"H,,S",75,",,S",48,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,18/01/2015,60,"H,,S",72,",,S",50,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,19/01/2015,59,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,20/01/2015,60,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,21/01/2015,62,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,22/01/2015,63,"H,,S",76,",,S",51,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,23/01/2015,62,"H,,S",76,",,S",50,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,24/01/2015,57,"H,,S",75,",,S",50,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,26/01/2015,58,"H,,S",76,",,S",48,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,27/01/2015,61,"H,,S",73,",,S",48,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,28/01/2015,62,"H,,S",75,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,29/01/2015,60,"H,,S",74,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,30/01/2015,60,"H,,S",73,",,S",45,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,31/01/2015,56,"H,,S",71,",,S",45,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,01/02/2015,60,"H,,S",77,",,S",45,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,02/02/2015,58,"H,,S",76,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,03/02/2015,58,"H,,S",72,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,04/02/2015,59,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,05/02/2015,60,"H,,S",76,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,06/02/2015,52,"H,,S",72,",,S",43,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,07/02/2015,56,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,08/02/2015,58,"H,,S",74,",,S",43,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,10/02/2015,55,"H,,S",72,",,S",45,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,11/02/2015,59,"H,,S",71,",,S",43,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,12/02/2015,54,"H,,S",66,",,S",48,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,13/02/2015,52,"H,,S",67,",,S",45,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,14/02/2015,52,"H,,S",61,",,S",45,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,15/02/2015,58,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,16/02/2015,67,"H,,S",74,",,S",48,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,17/02/2015,63,"H,,S",76,",,S",48,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,18/02/2015,64,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,19/02/2015,64,"H,,S",81,",,S",51,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,20/02/2015,63,"H,,S",79,",,S",51,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,21/02/2015,67,"H,,S",77,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,22/02/2015,65,"H,,S",79,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,23/02/2015,66,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,24/02/2015,65,"H,,S",86,",,S",52,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,25/02/2015,68,"H,,S",81,",,S",52,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,26/02/2015,67,"H,,S",79,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,27/02/2015,63,"H,,S",79,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,28/02/2015,65,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,01/03/2015,64,"H,,S",81,",,S",52,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,02/03/2015,66,"H,,S",81,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,03/03/2015,66,"H,,S",84,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,04/03/2015,69,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,05/03/2015,68,"H,,S",84,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,06/03/2015,60,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,07/03/2015,60,"H,,S",76,",,S",48,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,09/03/2015,63,"H,,S",78,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,10/03/2015,63,"H,,S",78,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,11/03/2015,56,"H,,S",71,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,12/03/2015,53,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,13/03/2015,58,"H,,S",67,",,S",45,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,14/03/2015,58,"H,,S",70,",,S",50,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,15/03/2015,54,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,16/03/2015,56,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,17/03/2015,65,"H,,S",75,",,S",49,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,18/03/2015,63,"H,,S",76,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,19/03/2015,65,"H,,S",80,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,20/03/2015,62,"H,,S",78,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,21/03/2015,65,"H,,S",76,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,22/03/2015,63,"H,,S",76,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,23/03/2015,63,"H,,S",78,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,24/03/2015,60,"H,,S",74,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,25/03/2015,63,"H,,S",81,",,S",52,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,26/03/2015,63,"H,,S",79,",,S",52,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,27/03/2015,61,"H,,S",79,",,S",52,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,28/03/2015,57,"H,,S",71,",,S",51,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,29/03/2015,55,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,30/03/2015,62,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,31/03/2015,63,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,01/04/2015,66,"H,,S",79,",,S",49,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,02/04/2015,63,"H,,S",81,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,03/04/2015,65,"H,,S",79,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,04/04/2015,65,"H,,S",81,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,06/04/2015,63,"H,,S",81,",,S",51,",,S"
